,GeneStableID,GeneName,GeneDescription,baseMean,log2FC,padj,neglogpadj
2433220,ENSGALG00000037020,SCT,secretin [Source:NCBI gene;Acc:423015],6.42742596464217,0.61020879415364,0.947812504276678,0.02327756604963798
2433235,ENSGALG00000005908,TMEM9B,TMEM9 domain family member B [Source:NCBI gene;Acc:423051],1032.773182187,0.203639985135433,0.947812504276678,0.02327756604963798
2433237,ENSGALG00000012190,TMEM163,transmembrane protein 163 [Source:NCBI gene;Acc:424287],8.3616573505944,-0.423909871395335,0.947812504276678,0.02327756604963798
2433252,ENSGALG00000002543,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2 [Source:NCBI gene;Acc:423632],1470.56482005575,-0.146811009241885,0.947812504276678,0.02327756604963798
2433339,ENSGALG00000005035,KAT6B,lysine acetyltransferase 6B [Source:NCBI gene;Acc:423734],2184.73865129136,-0.136830934053271,0.947812504276678,0.02327756604963798
2433738,ENSGALG00000005519,TLL2,tolloid-like 2 [Source:NCBI gene;Acc:107053676],58.6268428037771,-0.25152079850244,0.947812504276678,0.02327756604963798
2433793,ENSGALG00000008230,PCGF6,polycomb group ring finger 6 [Source:NCBI gene;Acc:770712],742.703158431137,0.121877463842719,0.947812504276678,0.02327756604963798
2433936,ENSGALG00000002803,MTA1,metastasis associated 1 [Source:NCBI gene;Acc:429060],4320.49190060522,0.0821110391668151,0.947812504276678,0.02327756604963798
2434576,ENSGALG00000005203,OLFM3,olfactomedin 3 [Source:NCBI gene;Acc:424461],180.973200029287,-0.212974947974109,0.947812504276678,0.02327756604963798
2434603,ENSGALG00000006113,ZNF326,zinc finger protein 326 [Source:NCBI gene;Acc:424512],2340.71256497619,0.121942791016163,0.947812504276678,0.02327756604963798
2434771,ENSGALG00000010569,TXNDC12,thioredoxin domain containing 12 [Source:NCBI gene;Acc:772208],3022.31213467644,0.112574713103337,0.947812504276678,0.02327756604963798
2434875,ENSGALG00000010957,USP1,ubiquitin specific peptidase 1 [Source:NCBI gene;Acc:424685],3218.52319316779,0.0871061222118715,0.947812504276678,0.02327756604963798
2435085,ENSGALG00000026958,FPGT,fucose-1-phosphate guanylyltransferase [Source:NCBI gene;Acc:100533998],215.740983212309,0.165342225344236,0.947812504276678,0.02327756604963798
2435230,ENSGALG00000006010,FAM103A1,family with sequence similarity 103 member A1 [Source:NCBI gene;Acc:415459],6487.91203084651,0.0913787454432557,0.947812504276678,0.02327756604963798
2435251,ENSGALG00000037455,PBRM1,polybromo 1 [Source:NCBI gene;Acc:396074],3932.1764448804,0.113900069400368,0.947812504276678,0.02327756604963798
2435416,ENSGALG00000004974,PPARG,peroxisome proliferator-activated receptor gamma [Source:NCBI gene;Acc:373928],80.2418507427536,-0.359335616937851,0.947812504276678,0.02327756604963798
2437904,ENSGALG00000005042,IQSEC1,IQ motif and Sec7 domain 1 [Source:NCBI gene;Acc:415976],1201.27555859036,0.174848482407237,0.947812504276678,0.02327756604963798
2438127,ENSGALG00000008487,TMCC1,transmembrane and coiled-coil domain family 1 [Source:NCBI gene;Acc:416125],553.681918571007,-0.130834750018701,0.947812504276678,0.02327756604963798
2438259,ENSGALG00000001201,GFOD2,glucose-fructose oxidoreductase domain containing 2 [Source:NCBI gene;Acc:415642],1055.39747659935,-0.116958773872593,0.947812504276678,0.02327756604963798
2438287,ENSGALG00000004276,CHST12,carbohydrate sulfotransferase 12 [Source:NCBI gene;Acc:416469],289.029657263175,-0.171452561548411,0.947812504276678,0.02327756604963798
2438419,ENSGALG00000004711,PTCD1,"Gallus gallus pentatricopeptide repeat domain 1 (PTCD1), mRNA. [Source:RefSeq mRNA;Acc:NM_001369063]",498.341176088398,0.136197336290828,0.947812504276678,0.02327756604963798
2438479,ENSGALG00000027188,SREBF1,sterol regulatory element binding transcription factor 1 [Source:NCBI gene;Acc:373915],137.727297669396,-0.149360825749518,0.947812504276678,0.02327756604963798
2439587,ENSGALG00000005164,MTG2,mitochondrial ribosome associated GTPase 2 [Source:NCBI gene;Acc:419226],1355.17087546171,0.166789857655278,0.947812504276678,0.02327756604963798
2439693,ENSGALG00000027151,FKBP1A,FK506 binding protein 1A [Source:NCBI gene;Acc:374233],3523.91116131058,0.157770258746699,0.947812504276678,0.02327756604963798
2441331,ENSGALG00000035182,CMKLR1,chemerin chemokine-like receptor 1 [Source:NCBI gene;Acc:425507],26.4106996056503,-0.352629493275776,0.947812504276678,0.02327756604963798
2441597,ENSGALG00000029947,MMAB,metabolism of cobalamin associated B [Source:HGNC Symbol;Acc:HGNC:19331],228.427930681117,0.158087645441147,0.947812504276678,0.02327756604963798
2441612,ENSGALG00000008303,LHX5,LIM homeobox 5 [Source:NCBI gene;Acc:771259],30.1606320379391,0.298892899150017,0.947812504276678,0.02327756604963798
2441916,ENSGALG00000008319,PLBD2,phospholipase B domain containing 2 [Source:NCBI gene;Acc:417031],44.9435564000526,-0.186422669513427,0.947812504276678,0.02327756604963798
2441966,ENSGALG00000026225,PSMD12,"proteasome 26S subunit, non-ATPase 12 [Source:NCBI gene;Acc:417425]",4554.94621072547,0.118301490063261,0.947812504276678,0.02327756604963798
2442022,ENSGALG00000023517,AGPAT2,1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:NCBI gene;Acc:772114],128.405169781133,0.221667552593634,0.947812504276678,0.02327756604963798
2442282,ENSGALG00000001467,ANKFY1,ankyrin repeat and FYVE domain containing 1 [Source:NCBI gene;Acc:417494],1389.89514190024,0.204442325796439,0.947812504276678,0.02327756604963798
2442571,ENSGALG00000002501,VKORC1L1,vitamin K epoxide reductase complex subunit 1 like 1 [Source:NCBI gene;Acc:408253],1248.58329106964,0.135647926167739,0.947812504276678,0.02327756604963798
2442672,ENSGALG00000003636,FBLIM1,filamin binding LIM protein 1 [Source:NCBI gene;Acc:419458],313.560386280892,0.125928351652052,0.947812504276678,0.02327756604963798
2442796,ENSGALG00000000168,ADORA1,adenosine A1 receptor [Source:NCBI gene;Acc:374212],13.5287295384053,0.430391744064632,0.947812504276678,0.02327756604963798
2443017,ENSGALG00000000120,BMP10,bone morphogenetic protein 10 [Source:NCBI gene;Acc:395177],5.3380553017172,-0.895904452410344,0.947812504276678,0.02327756604963798
2443857,ENSGALG00000041161,NT5DC4,5'-nucleotidase domain containing 4 [Source:NCBI gene;Acc:100858617],4.17682638295692,0.619086889046403,0.947812504276678,0.02327756604963798
2443894,ENSGALG00000012860,HSD11B1L,hydroxysteroid 11-beta dehydrogenase 1 like [Source:NCBI gene;Acc:408034],22.5222905542137,0.241222442959035,0.947812504276678,0.02327756604963798
2443944,ENSGALG00000035138,UBL5,ubiquitin like 5 [Source:NCBI gene;Acc:107057622],1641.48596932897,0.0990585656301948,0.947812504276678,0.02327756604963798
2444148,ENSGALG00000004469,TP53RK,TP53 regulating kinase [Source:NCBI gene;Acc:428145],247.635580617785,-0.161313371516095,0.947930756189262,0.023223385555636113
2444687,ENSGALG00000000437,PGA3,"pepsinogen 3, group I (pepsinogen A) [Source:NCBI gene;Acc:395926]",5.44955159787487,-0.812316012977571,0.947930756189262,0.023223385555636113
2444707,ENSGALG00000000378,SLC25A37,"solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:NCBI gene;Acc:419530]",15.2775010011146,-0.39183708163241,0.947930756189262,0.023223385555636113
2444777,ENSGALG00000003304,CRTC1,CREB regulated transcription coactivator 1 [Source:NCBI gene;Acc:771015],280.583019955161,-0.117357364377686,0.947930756189262,0.023223385555636113
2445015,ENSGALG00000012106,SCTR,secretin receptor [Source:NCBI gene;Acc:770943],15.0392953001263,0.438968214258893,0.947969802561105,0.023205496828557198
2445123,ENSGALG00000000164,MYBPHL,myosin binding protein H like [Source:NCBI gene;Acc:421154],26.6925830477927,-0.300432919232648,0.947969802561105,0.023205496828557198
2445141,ENSGALG00000009085,MTMR1,myotubularin related protein 1 [Source:NCBI gene;Acc:422387],441.852029006948,-0.14102048510383,0.947973942569288,0.023203600166049616
2445366,ENSGALG00000009264,MTX2,metaxin 2 [Source:NCBI gene;Acc:424138],2756.66720013859,0.109648549899725,0.948190618131053,0.023104346121123644
2445390,ENSGALG00000010583,VIT,vitrin [Source:NCBI gene;Acc:421471],26.4080989090813,0.274046746521983,0.94835524951292,0.02302894746919293
2445498,ENSGALG00000007902,ATP7A,ATPase copper transporting alpha [Source:HGNC Symbol;Acc:HGNC:869],1057.640389649,-0.161986686158998,0.94835524951292,0.02302894746919293
2445904,ENSGALG00000008060,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:NCBI gene;Acc:769420],20.094645358207,0.337388129569605,0.948393082848337,0.023011622230493176
2446408,ENSGALG00000033106,TMTC3,transmembrane and tetratricopeptide repeat containing 3 [Source:NCBI gene;Acc:417888],7366.24554852567,-0.115311411968158,0.948393082848337,0.023011622230493176
2446600,ENSGALG00000012569,FBXO7,F-box protein 7 [Source:NCBI gene;Acc:418063],1172.43277244479,-0.111754259228443,0.948393082848337,0.023011622230493176
2447499,ENSGALG00000014988,POPDC2,popeye domain containing 2 [Source:NCBI gene;Acc:404229],7.13908509213848,-0.584207694799051,0.948393082848337,0.023011622230493176
2447505,ENSGALG00000025792,FRRS1L,ferric chelate reductase 1 like [Source:NCBI gene;Acc:420961],57.8505114553098,-0.228822066312645,0.948393082848337,0.023011622230493176
2447514,ENSGALG00000033880,CRISPLD1,cysteine rich secretory protein LCCL domain containing 1 [Source:NCBI gene;Acc:395369],342.828291507168,0.11127341113093,0.948393082848337,0.023011622230493176
2447529,ENSGALG00000043535,RIPK2,receptor interacting serine/threonine kinase 2 [Source:NCBI gene;Acc:420215],53.558072030155,-0.233238426773376,0.948393082848337,0.023011622230493176
2462091,ENSGALG00000016699,OPN5L2,opsin 5-like 2 [Source:NCBI gene;Acc:422050],5.89747782772672,0.694011273452465,0.948393082848337,0.023011622230493176
2462203,ENSGALG00000010097,GATB,glutamyl-tRNA amidotransferase subunit B [Source:NCBI gene;Acc:422480],193.416673228939,-0.123302773288373,0.948393082848337,0.023011622230493176
2462379,ENSGALG00000029679,PLEKHA7,pleckstrin homology domain containing A7 [Source:NCBI gene;Acc:423069],653.672397413209,-0.143904564245592,0.948393082848337,0.023011622230493176
2462463,ENSGALG00000023099,ZDHHC22,zinc finger DHHC-type containing 22 [Source:NCBI gene;Acc:428895],5.32646041368491,0.683119392681028,0.948393082848337,0.023011622230493176
2462658,ENSGALG00000010707,GPR68,G protein-coupled receptor 4 [Source:NCBI gene;Acc:428904],6.64420616732717,-0.633023065001357,0.948393082848337,0.023011622230493176
2462768,ENSGALG00000009202,RBM45,RNA binding motif protein 45 [Source:NCBI gene;Acc:424132],1047.66184738802,0.116636760659268,0.948393082848337,0.023011622230493176
2462808,ENSGALG00000005206,ACSL3,acyl-CoA synthetase long chain family member 3 [Source:NCBI gene;Acc:424810],1845.34123860172,-0.104568985191844,0.948393082848337,0.023011622230493176
2463112,ENSGALG00000028295,MFAP1,microfibrillar associated protein 1 [Source:NCBI gene;Acc:415586],2185.71048500667,-0.107875982985024,0.948393082848337,0.023011622230493176
2463190,ENSGALG00000004375,VPS35,"VPS35, retromer complex component [Source:NCBI gene;Acc:415750]",6865.98931156922,-0.0990736110951925,0.948393082848337,0.023011622230493176
2464872,ENSGALG00000004671,ANKRD27,ankyrin repeat domain 27 [Source:NCBI gene;Acc:415766],130.360021872821,0.163003014907651,0.948393082848337,0.023011622230493176
2465309,ENSGALG00000001410,SPNS3,sphingolipid transporter 3 (putative) [Source:NCBI gene;Acc:417493],13.9991286311264,-0.494887526610915,0.948393082848337,0.023011622230493176
2465321,ENSGALG00000001551,CCNL2,cyclin L2 [Source:NCBI gene;Acc:395124],2586.91934841936,0.0994799639903177,0.948393082848337,0.023011622230493176
2465336,ENSGALG00000007685,BCL9L,B-cell CLL/lymphoma 9-like [Source:NCBI gene;Acc:419785],267.202937642755,-0.178262333187391,0.948393082848337,0.023011622230493176
2465544,ENSGALG00000011133,LIN54,lin-54 DREAM MuvB core complex component [Source:NCBI gene;Acc:422595],187.343928700313,0.136749456806355,0.948400125847358,0.0230083970654126
2465571,ENSGALG00000015751,ATP5PF,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6 [Source:NCBI gene;Acc:418477]",12618.5990907637,0.0995304906672876,0.948420569862956,0.022999035375947097
2465721,ENSGALG00000034317,SYNJ1,synaptojanin 1 [Source:NCBI gene;Acc:418498],347.746114285003,0.131182065161947,0.948420569862956,0.022999035375947097
2466141,ENSGALG00000017032,SLC25A15,solute carrier family 25 member 15 [Source:NCBI gene;Acc:418886],1120.40723911446,-0.107668279548682,0.948420569862956,0.022999035375947097
2466165,ENSGALG00000010868,MACC1,"MACC1, MET transcriptional regulator [Source:NCBI gene;Acc:420604]",93.5083005684796,0.249413431664025,0.948420569862956,0.022999035375947097
2466214,ENSGALG00000051919,BAALC,"brain and acute leukemia, cytoplasmic [Source:NCBI gene;Acc:420261]",63.4368210528613,-0.253393010046323,0.948420569862956,0.022999035375947097
2466307,ENSGALG00000011329,AFDN,"afadin, adherens junction formation factor [Source:NCBI gene;Acc:421564]",2064.2880776544,0.147907783039985,0.948420569862956,0.022999035375947097
2466847,ENSGALG00000016367,SNTG2,syntrophin gamma 2 [Source:NCBI gene;Acc:421913],17.1960577357879,0.269092739441045,0.948420569862956,0.022999035375947097
2466872,ENSGALG00000004801,PHKA1,phosphorylase kinase regulatory subunit alpha 1 [Source:NCBI gene;Acc:422181],223.274638207797,-0.216392440465387,0.948420569862956,0.022999035375947097
2466971,ENSGALG00000006192,USH1C,USH1 protein network component harmonin [Source:NCBI gene;Acc:423073],63.9257185697202,0.1959987650565,0.948420569862956,0.022999035375947097
2467531,ENSGALG00000010052,PPP2R3C,protein phosphatase 2 regulatory subunit B''gamma [Source:NCBI gene;Acc:423324],1686.4111053381,-0.100000701231218,0.948420569862956,0.022999035375947097
2467803,ENSGALG00000004806,EDEM3,ER degradation enhancing alpha-mannosidase like protein 3 [Source:NCBI gene;Acc:424450],360.772367488892,0.183272279034422,0.948420569862956,0.022999035375947097
2468067,ENSGALG00000010673,SLC1A7,solute carrier family 1 member 7 [Source:NCBI gene;Acc:429106],22.6243350203584,-0.276805920776912,0.948420569862956,0.022999035375947097
2468091,ENSGALG00000028284,PTX3,pentraxin 3 [Source:NCBI gene;Acc:548626],44.1699318947432,-0.36436582696931,0.948420569862956,0.022999035375947097
2468343,ENSGALG00000004675,RGS9BP,regulator of G-protein signaling 9 binding protein [Source:NCBI gene;Acc:395170],325.549177445121,0.140662693560281,0.948420569862956,0.022999035375947097
2468373,ENSGALG00000005377,WWOX,WW domain containing oxidoreductase [Source:NCBI gene;Acc:415801],252.560367187688,0.199994226969471,0.948420569862956,0.022999035375947097
2468814,ENSGALG00000013784,CDT1,chromatin licensing and DNA replication factor 1 [Source:NCBI gene;Acc:426254],54.0475681935994,-0.1697834093799,0.948420569862956,0.022999035375947097
2469430,ENSGALG00000038109,MRPL45,mitochondrial ribosomal protein L45 [Source:NCBI gene;Acc:426233],3393.03425909973,-0.101750694951579,0.948420569862956,0.022999035375947097
2469471,ENSGALG00000003228,OARD1,O-acyl-ADP-ribose deacylase 1 [Source:NCBI gene;Acc:419916],865.545401039819,0.110323489698129,0.948420569862956,0.022999035375947097
2469611,ENSGALG00000038278,TRIM7.2,"Gallus gallus tripartite motif containing 7.2 (TRIM7.2), mRNA. [Source:RefSeq mRNA;Acc:NM_001099354]",22.4761143340186,0.247350787761154,0.948420569862956,0.022999035375947097
2469617,ENSGALG00000034340,ATP2C1,ATPase secretory pathway Ca2+ transporting 1 [Source:NCBI gene;Acc:428450],1807.7091473289,-0.128601634491923,0.948520392617491,0.02295332760500385
2469905,ENSGALG00000013627,SLC7A2,solute carrier family 7 member 2 [Source:NCBI gene;Acc:422730],395.175154537732,0.162053645533063,0.948534701650625,0.022946776046063492
2470125,ENSGALG00000000296,PCNX1,pecanex homolog 1 (Drosophila) [Source:NCBI gene;Acc:426230],1951.01383962431,-0.106977398271053,0.948534701650625,0.022946776046063492
2470127,ENSGALG00000010497,SLC29A4,solute carrier family 29 member 4 [Source:NCBI gene;Acc:425593],80.6541733554275,-0.171891203144438,0.948534701650625,0.022946776046063492
2470188,ENSGALG00000011445,AAMP,angio associated migratory cell protein [Source:NCBI gene;Acc:769880],1264.24407889821,0.109801635558703,0.948556071112283,0.0229369919709808
2470220,ENSGALG00000009366,ASIC5,acid sensing ion channel subunit family member 5 [Source:NCBI gene;Acc:428723],48.523842230408,0.296684638270019,0.948678842310003,0.022880785063334682
2470268,ENSGALG00000001021,MYOCD,myocardin [Source:NCBI gene;Acc:427790],12.2318485792202,0.46856255502926,0.948818112191678,0.02281703356052263
2471902,ENSGALG00000012870,AGK,acylglycerol kinase [Source:NCBI gene;Acc:418121],1481.85854373929,-0.115450503249262,0.948839249571752,0.022807358634254704
2472194,ENSGALG00000013173,PYROXD1,pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:NCBI gene;Acc:418191],327.441452451958,-0.155970551141685,0.948844044578988,0.02280516391062545
2472248,ENSGALG00000010789,PARS2,"prolyl-tRNA synthetase 2, mitochondrial (putative) [Source:NCBI gene;Acc:424659]",86.4116832393383,-0.15690463956472,0.948844044578988,0.02280516391062545
2472368,ENSGALG00000001942,SPDL1,spindle apparatus coiled-coil protein 1 [Source:NCBI gene;Acc:416172],2984.14992336597,-0.0960391445054488,0.948844044578988,0.02280516391062545
2472656,ENSGALG00000014567,PHB2,prohibitin 2 [Source:NCBI gene;Acc:771124],1557.25148237811,0.188248784968872,0.948893987703931,0.022782305093225173
2473468,ENSGALG00000016822,ATP4B,ATPase H+/K+ transporting beta subunit [Source:NCBI gene;Acc:386581],8.22308280232433,-0.561886313853744,0.948893987703931,0.022782305093225173
2473633,ENSGALG00000016972,NUFIP1,"NUFIP1, FMR1 interacting protein 1 [Source:NCBI gene;Acc:418841]",1672.61823674433,0.111313803055132,0.948893987703931,0.022782305093225173
2474051,ENSGALG00000012813,PRPF4B,pre-mRNA processing factor 4B [Source:NCBI gene;Acc:420879],4942.75952827036,-0.118883167688159,0.948893987703931,0.022782305093225173
2474123,ENSGALG00000033630,LRP12,LDL receptor related protein 12 [Source:NCBI gene;Acc:420267],1139.79062522312,0.0990219696122132,0.948893987703931,0.022782305093225173
2474155,ENSGALG00000041072,TATDN1,TatD DNase domain containing 1 [Source:NCBI gene;Acc:770677],1199.17095038812,0.099179545021893,0.948893987703931,0.022782305093225173
2474195,ENSGALG00000009331,FBXO28,F-box protein 28 [Source:NCBI gene;Acc:421328],409.541831888609,0.137732565158218,0.948893987703931,0.022782305093225173
2474205,ENSGALG00000045063,LRP2BP,LRP2 binding protein [Source:NCBI gene;Acc:422543],106.801564317028,-0.185427236699682,0.948893987703931,0.022782305093225173
2474206,ENSGALG00000007759,TMEFF2,transmembrane protein with EGF like and two follistatin like domains 2 [Source:NCBI gene;Acc:768542],131.119505153229,0.202397634320582,0.948893987703931,0.022782305093225173
2474461,ENSGALG00000043694,RAPGEF4,Rap guanine nucleotide exchange factor 4 [Source:NCBI gene;Acc:429022],139.508397500859,-0.181777670555379,0.948893987703931,0.022782305093225173
2474630,ENSGALG00000012448,ORC4,origin recognition complex subunit 4 [Source:NCBI gene;Acc:424307],3632.60289527168,0.0842767678426389,0.948893987703931,0.022782305093225173
2474834,ENSGALG00000006597,DZIP1L,DAZ interacting zinc finger protein 1 like [Source:NCBI gene;Acc:424872],16.8765684576578,-0.515289187679527,0.948893987703931,0.022782305093225173
2474850,ENSGALG00000008414,DVL3,dishevelled segment polarity protein 2 [Source:NCBI gene;Acc:424949],62.6408784979385,-0.224562793884923,0.948893987703931,0.022782305093225173
2475201,ENSGALG00000004945,SLC12A1,solute carrier family 12 member 1 [Source:NCBI gene;Acc:415433],11.1653079037658,0.497651957591209,0.948893987703931,0.022782305093225173
2475441,ENSGALG00000000949,HBEGF,heparin binding EGF like growth factor [Source:NCBI gene;Acc:395654],29.7912876764211,-0.288751001496499,0.948893987703931,0.022782305093225173
2475801,ENSGALG00000005558,TBL3,transducin beta like 3 [Source:NCBI gene;Acc:416545],5956.08832488432,-0.132587110726581,0.948893987703931,0.022782305093225173
2475897,ENSGALG00000002683,DECR2,"2,4-dienoyl-CoA reductase 2, peroxisomal [Source:NCBI gene;Acc:100858408]",1209.93001444965,-0.142661692984124,0.948893987703931,0.022782305093225173
2475931,ENSGALG00000008462,CDK3,cyclin dependent kinase 3 [Source:NCBI gene;Acc:429642],5.42764835021087,-0.796171761570211,0.948893987703931,0.022782305093225173
2476030,ENSGALG00000026428,CHMP6,charged multivesicular body protein 6 [Source:NCBI gene;Acc:428673],1518.01775266657,0.0979463663660692,0.948893987703931,0.022782305093225173
2476438,ENSGALG00000007999,MRPS7,mitochondrial ribosomal protein S7 [Source:NCBI gene;Acc:422122],1326.88561558632,0.163701592511209,0.948893987703931,0.022782305093225173
2476717,ENSGALG00000000195,SLC23A2,solute carrier family 23 member 2 [Source:NCBI gene;Acc:419520],568.73122892132,0.138958615055937,0.948893987703931,0.022782305093225173
2476972,ENSGALG00000030432,RASSF2,Ras association domain family member 2 [Source:NCBI gene;Acc:419521],857.734923400508,0.114276210906444,0.948893987703931,0.022782305093225173
2477566,ENSGALG00000030164,ECH1,enoyl-CoA hydratase 1 [Source:NCBI gene;Acc:100858352],757.548596705699,0.157826353796534,0.948893987703931,0.022782305093225173
2477587,ENSGALG00000015412,ARL13B,ADP ribosylation factor like GTPase 13B [Source:NCBI gene;Acc:418431],472.925757704608,-0.117981429563744,0.949022440601209,0.022723518116385174
2477929,ENSGALG00000043597,RAD54B,RAD54 homolog B (S. cerevisiae) [Source:NCBI gene;Acc:395449],2567.40377613046,-0.112470181557144,0.949022440601209,0.022723518116385174
2478064,ENSGALG00000011562,PRKN,parkin RBR E3 ubiquitin protein ligase [Source:NCBI gene;Acc:421577],282.518767157205,-0.123314867047977,0.949022440601209,0.022723518116385174
2484008,ENSGALG00000034509,DYNLRB1,dynein light chain roadblock-type 1 [Source:NCBI gene;Acc:419143],9892.37928774068,0.0932493828596578,0.949022440601209,0.022723518116385174
2484089,ENSGALG00000004645,TBC1D13,TBC1 domain family member 13 [Source:NCBI gene;Acc:771771],156.307517295314,0.18045536809633,0.949022440601209,0.022723518116385174
2484167,ENSGALG00000014811,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1 [Source:NCBI gene;Acc:421057],2501.32061712066,0.0898288900459809,0.949063125029944,0.02270490038573945
2484391,ENSGALG00000016997,RB1,retinoblastoma 1 [Source:NCBI gene;Acc:386582],868.932947673349,-0.0968243100044258,0.949112061437909,0.02268250749798116
2486741,ENSGALG00000040364,HERPUD2,HERPUD family member 2 [Source:NCBI gene;Acc:420742],1609.34643210286,0.115753567694887,0.949112061437909,0.02268250749798116
2486768,ENSGALG00000012917,CDH6,cadherin 6 [Source:NCBI gene;Acc:414842],1247.32279174611,-0.15870501650477,0.949112061437909,0.02268250749798116
2487088,ENSGALG00000009784,PTPN14,"protein tyrosine phosphatase, non-receptor type 14 [Source:NCBI gene;Acc:421360]",487.077138674282,-0.142517050609422,0.949112061437909,0.02268250749798116
2487428,ENSGALG00000010315,GTPBP2,GTP binding protein 2 [Source:NCBI gene;Acc:421449],50.2902805277748,0.214530797754998,0.949112061437909,0.02268250749798116
2487526,ENSGALG00000011418,CCR6,C-C motif chemokine receptor 6 [Source:NCBI gene;Acc:769278],34.7123580563167,-0.241518530570004,0.949112061437909,0.02268250749798116
2488134,ENSGALG00000052020,AvBD14,avian beta-defensin 14 [Source:NCBI gene;Acc:100858701],40.2936643465072,-0.302968885145113,0.949112061437909,0.02268250749798116
2488142,ENSGALG00000009554,KLHL2,kelch like family member 2 [Source:NCBI gene;Acc:422422],1178.11333008256,0.102696491320097,0.949112061437909,0.02268250749798116
2488221,ENSGALG00000014023,H2AFZ,"H2A histone family, member Z [Source:NCBI gene;Acc:426361]",31522.2226246316,0.11057875870196,0.949112061437909,0.02268250749798116
2488541,ENSGALG00000012163,BDNF,brain derived neurotrophic factor [Source:NCBI gene;Acc:396186],50.0692608337827,-0.246579436308218,0.949112061437909,0.02268250749798116
2490092,ENSGALG00000010842,UBR7,ubiquitin protein ligase E3 component n-recognin 7 (putative) [Source:NCBI gene;Acc:772299],2636.51803740082,0.127760993301815,0.949112061437909,0.02268250749798116
2490127,ENSGALG00000011368,ZNF839,zinc finger protein 839 [Source:NCBI gene;Acc:423466],473.675314848868,0.107525514093404,0.949112061437909,0.02268250749798116
2490128,ENSGALG00000011893,SLC38A6,solute carrier family 38 member 6 [Source:NCBI gene;Acc:423519],341.48245376326,0.0995934666927843,0.949112061437909,0.02268250749798116
2490170,ENSGALG00000012059,OSBPL11,oxysterol binding protein like 11 [Source:NCBI gene;Acc:424262],281.884503862241,0.144289242262601,0.949112061437909,0.02268250749798116
2490326,ENSGALG00000036785,TRIM8,tripartite motif containing 8 [Source:NCBI gene;Acc:423864],939.325084248004,-0.140557017983938,0.949112061437909,0.02268250749798116
2490717,ENSGALG00000038320,COLGALT2,collagen beta(1-O)galactosyltransferase 1 [Source:NCBI gene;Acc:424447],70.26736664252,0.17497378344082,0.949112061437909,0.02268250749798116
2490719,ENSGALG00000036909,BEND5,ATP/GTP binding protein like 4 [Source:NCBI gene;Acc:772083],775.580694930255,-0.0862167838526876,0.949112061437909,0.02268250749798116
2490761,ENSGALG00000009356,SKIL,SKI like proto-oncogene [Source:NCBI gene;Acc:396087],181.296440670004,-0.142973659133755,0.949112061437909,0.02268250749798116
2491221,ENSGALG00000052355,PDE12,phosphodiesterase 12 [Source:NCBI gene;Acc:107054443],173.530390621422,0.191444608315964,0.949112061437909,0.02268250749798116
2491445,ENSGALG00000003937,GEMIN5,gem nuclear organelle associated protein 5 [Source:NCBI gene;Acc:416254],2942.29749128424,0.0986618430098958,0.949112061437909,0.02268250749798116
2491768,ENSGALG00000029514,MAPK8IP3,mitogen-activated protein kinase 8 interacting protein 3 [Source:NCBI gene;Acc:426986],922.295116255218,-0.135647204372767,0.949112061437909,0.02268250749798116
2492507,ENSGALG00000008018,SNAI1,snail family transcriptional repressor 1 [Source:NCBI gene;Acc:396047],509.8188127712,-0.134246779077909,0.949112061437909,0.02268250749798116
2492573,ENSGALG00000039200,AXIN2,axin 2 [Source:NCBI gene;Acc:395152],285.871993275062,0.128227765792905,0.949112061437909,0.02268250749798116
2493283,ENSGALG00000023757,TMEM199,transmembrane protein 199 [Source:NCBI gene;Acc:417566],407.772281032405,-0.174310079558115,0.949112061437909,0.02268250749798116
2493493,ENSGALG00000005928,XAF1,XIAP associated factor 1 [Source:NCBI gene;Acc:417677],16.1863703922698,0.342078029713931,0.949112061437909,0.02268250749798116
2493495,ENSGALG00000042894,SLC25A39,solute carrier family 25 member 39 [Source:NCBI gene;Acc:427072],123.140424136624,0.158203428285853,0.949112061437909,0.02268250749798116
2493524,ENSGALG00000002797,PGD,phosphogluconate dehydrogenase [Source:NCBI gene;Acc:419450],5315.62907341792,-0.104289894398553,0.949112061437909,0.02268250749798116
2493636,ENSGALG00000039497,TFAP2E,transcription factor AP-2 epsilon [Source:NCBI gene;Acc:419631],26.7481390275897,-0.236986398321691,0.949112061437909,0.02268250749798116
2493757,ENSGALG00000050352,BCL2L15,BCL2 like 15 [Source:NCBI gene;Acc:772088],52.5059127156751,-0.182855692860212,0.949112061437909,0.02268250749798116
2493781,ENSGALG00000032955,TUFT1,tuftelin 1 [Source:NCBI gene;Acc:101749610],97.0061300722785,-0.168177374170784,0.949112061437909,0.02268250749798116
2493799,ENSGALG00000000158,DMA,"major histocompatibility complex, class II, DM alpha [Source:NCBI gene;Acc:417050]",20.6385319223063,-0.277056761504672,0.949112061437909,0.02268250749798116
