,GeneStableID,GeneName,GeneDescription,baseMean,log2FC,padj,neglogpadj
2850783,ENSGALG00000001252,CREB3L3,cAMP responsive element binding protein 3 like 3 [Source:NCBI gene;Acc:428333],13.049015956566901,-0.320143419659141,0.9719089711068979,0.012374409144975161
2850979,ENSGALG00000039322,DDR2,discoidin domain receptor tyrosine kinase 2 [Source:NCBI gene;Acc:396404],39.2988710946359,0.120747381526768,0.9723197750344609,0.012190881479422518
2851686,ENSGALG00000042657,WNT3A,Wnt family member 3A [Source:NCBI gene;Acc:395396],332.37697781112,-0.10097470701869501,0.972328763282125,0.012186866824552358
2855459,ENSGALG00000011350,NEGR1,neuronal growth regulator 1 [Source:NCBI gene;Acc:395662],209.06240770148602,0.0884598784212081,0.972328763282125,0.012186866824552358
2855489,ENSGALG00000001392,MMP23B,matrix metallopeptidase 23A (pseudogene) [Source:NCBI gene;Acc:419407],358.657085045811,-0.0960526294172818,0.972328763282125,0.012186866824552358
2855643,ENSGALG00000054252,TM4SF1,transmembrane 4 L six family member 1 [Source:NCBI gene;Acc:425046],44.8219274577038,-0.125553128305121,0.9725315604067529,0.012096296132746692
2855649,ENSGALG00000004224,MAD1L1,MAD1 mitotic arrest deficient like 1 [Source:NCBI gene;Acc:427658],2059.98157765388,0.095633579948253,0.9727182029165259,0.012012956899029752
2855985,ENSGALG00000028140,CNTFR,ciliary neurotrophic factor receptor [Source:NCBI gene;Acc:395885],104.639729265317,-0.172022898430454,0.972849444131506,0.011954364913665413
2856197,ENSGALG00000010843,GPR137B,G protein-coupled receptor 137B [Source:NCBI gene;Acc:421511],97.4829569264106,-0.0817696518171747,0.97287320610276,0.011943757345321571
2856269,ENSGALG00000010009,TTC29,tetratricopeptide repeat domain 29 [Source:NCBI gene;Acc:422468],17.186251078689303,-0.215733177619104,0.97295580405619,0.011906886854414692
2856270,ENSGALG00000027905,CSRNP1,cysteine and serine rich nuclear protein 1 [Source:NCBI gene;Acc:420425],427.67565583001505,-0.0997448678140137,0.97299162235568,0.011890899074261625
2856402,ENSGALG00000011619,SIVA1,SIVA1 apoptosis inducing factor [Source:NCBI gene;Acc:423493],242.17842020070702,-0.0769364231571097,0.973087740663353,0.011847998819051643
2856462,ENSGALG00000016906,SPRY2,sprouty RTK signaling antagonist 2 [Source:NCBI gene;Acc:395584],7423.80882658793,-0.12255440528980098,0.9731601970490259,0.0118156623341864
2857677,ENSGALG00000017085,SLC7A1,solute carrier family 7 member 1 [Source:NCBI gene;Acc:418922],216.32646086884898,-0.130343430335535,0.9731601970490259,0.0118156623341864
2857768,ENSGALG00000017134,IFT88,intraflagellar transport 88 [Source:NCBI gene;Acc:418952],467.723845029911,-0.0606776383239951,0.9731601970490259,0.0118156623341864
2857948,ENSGALG00000032642,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:NCBI gene;Acc:420378]",3444.8226081066305,0.10550183352032,0.9731601970490259,0.0118156623341864
2858311,ENSGALG00000031323,ATP9B,ATPase phospholipid transporting 9B (putative) [Source:NCBI gene;Acc:420817],931.539326369894,-0.075277636982584,0.9731601970490259,0.0118156623341864
2858507,ENSGALG00000039346,ARHGAP39,Rho GTPase activating protein 39-like [Source:NCBI gene;Acc:768579],64.5556774649342,0.13440113787522198,0.9731601970490259,0.0118156623341864
2858540,ENSGALG00000016449,SLC66A3,PQ loop repeat containing 3 [Source:NCBI gene;Acc:421941],21.3282387766036,0.194842372715134,0.9731601970490259,0.0118156623341864
2858542,ENSGALG00000016451,ROCK2,Rho associated coiled-coil containing protein kinase 2 [Source:NCBI gene;Acc:374182],2095.06575368502,0.0691524129717101,0.9731601970490259,0.0118156623341864
2867943,ENSGALG00000007242,SLITRK4,SLIT and NTRK like family member 4 [Source:NCBI gene;Acc:422287],175.264072802663,0.0826786407099593,0.9731601970490259,0.0118156623341864
2867992,ENSGALG00000011457,CCNI,cyclin I [Source:NCBI gene;Acc:422634],2065.82778345427,0.0908178381217012,0.9731601970490259,0.0118156623341864
2868132,ENSGALG00000014516,CPEB2,cytoplasmic polyadenylation element binding protein 2 [Source:NCBI gene;Acc:422832],16.3711273728718,-0.163587954890074,0.9731601970490259,0.0118156623341864
2868262,ENSGALG00000014840,C6,complement C6 [Source:NCBI gene;Acc:431585],6.6960882589876904,0.361914800334273,0.9731601970490259,0.0118156623341864
2868318,ENSGALG00000012123,PAX6,paired box 6 [Source:NCBI gene;Acc:395943],1554.1715346822598,0.0782544529730672,0.9731601970490259,0.0118156623341864
2871503,ENSGALG00000008347,ATG13,autophagy related 13 [Source:NCBI gene;Acc:423192],163.319824979834,-0.0727370067989124,0.9731601970490259,0.0118156623341864
2871764,ENSGALG00000008393,CREB3L1,cAMP responsive element binding protein 3 like 1 [Source:NCBI gene;Acc:100859610],29.6548847724296,-0.17670969063084196,0.9731601970490259,0.0118156623341864
2872092,ENSGALG00000029675,MARCHF4,membrane associated ring-CH-type finger 4 [Source:NCBI gene;Acc:424221],8.43429865329028,0.24841949692270499,0.9731601970490259,0.0118156623341864
2872164,ENSGALG00000012543,GPD2,glycerol-3-phosphate dehydrogenase 2 [Source:NCBI gene;Acc:424321],440.920022772553,0.104569672024001,0.9731601970490259,0.0118156623341864
2872347,ENSGALG00000005057,ADK,adenosine kinase [Source:NCBI gene;Acc:423735],4861.0374261813795,0.0512327667437696,0.9731601970490259,0.0118156623341864
2872451,ENSGALG00000008304,STN1,"STN1, CST complex subunit [Source:NCBI gene;Acc:423877]",610.637337655399,0.0715456871492045,0.9731601970490259,0.0118156623341864
2872926,ENSGALG00000002138,HYAL2,hyaluronoglucosaminidase 2 [Source:NCBI gene;Acc:415908],18.812628439962896,-0.22350166945707803,0.9731601970490259,0.0118156623341864
2875149,ENSGALG00000037939,ADGRG1,adhesion G protein-coupled receptor G1 [Source:NCBI gene;Acc:415633],69.12491843298929,-0.119442198053569,0.9731601970490259,0.0118156623341864
2875541,ENSGALG00000005933,SLC5A11,solute carrier family 5 member 11 [Source:NCBI gene;Acc:416562],9.42659371592498,-0.42593175920963794,0.9731601970490259,0.0118156623341864
2875590,ENSGALG00000041277,UBB,ubiquitin B [Source:NCBI gene;Acc:396190],175541.40366548198,0.112152487382196,0.9731601970490259,0.0118156623341864
2875591,ENSGALG00000003973,TLCD1,TLC domain containing 1 [Source:NCBI gene;Acc:417575],158.105527646674,0.158510352793526,0.9731601970490259,0.0118156623341864
2875904,ENSGALG00000000573,PER3,period circadian clock 3 [Source:NCBI gene;Acc:419366],605.7230015266281,0.083480415153336,0.9731601970490259,0.0118156623341864
2876084,ENSGALG00000036873,SIK2,salt inducible kinase 2 [Source:NCBI gene;Acc:768557],500.420105292358,0.0684232067638769,0.9731601970490259,0.0118156623341864
2876777,ENSGALG00000036459,THAP7,THAP domain containing 8 [Source:NCBI gene;Acc:776094],6.141964512337849,0.27658743348243503,0.9731601970490259,0.0118156623341864
2876946,ENSGALG00000000336,PPP1R12B,protein phosphatase 1 regulatory subunit 12B [Source:HGNC Symbol;Acc:HGNC:7619],97.86874288716801,0.101349877476716,0.9731601970490259,0.0118156623341864
2877036,ENSGALG00000032465,ATP8,ATP synthase F0 subunit 8 [Source:NCBI gene;Acc:39116937],38760.1097822027,0.0583634533256356,0.9731601970490259,0.0118156623341864
2877176,ENSGALG00000043021,HORMAD1,golgi phosphoprotein 3 like [Source:NCBI gene;Acc:425072],90.28442469939091,-0.11138122796656,0.973255370121052,0.011773191301035183
2877371,ENSGALG00000031538,PI4K2B,phosphatidylinositol 4-kinase type 2 beta [Source:NCBI gene;Acc:422807],475.03373440221395,0.0680913450762668,0.973293917025496,0.011755990906462918
2877539,ENSGALG00000001157,DENND1A,DENN domain containing 1A [Source:NCBI gene;Acc:417102],1851.1535750421301,0.0748777121532668,0.9734358546530899,0.011692661388987492
2877843,ENSGALG00000008506,MRPS25,mitochondrial ribosomal protein S25 [Source:NCBI gene;Acc:416129],3715.3858067102706,0.0675331333857532,0.9736789448039609,0.011584221237737814
2877861,ENSGALG00000028250,ANKRD22,ankyrin repeat domain 22 [Source:NCBI gene;Acc:771419],24.0919689124362,-0.22702411751252102,0.973686064448168,0.011581045641814532
2877867,ENSGALG00000009556,PRICKLE1,prickle planar cell polarity protein 1 [Source:NCBI gene;Acc:417793],220.24990584844898,0.104794389431649,0.9737352482525501,0.011559108678603337
2878189,ENSGALG00000014342,TEAD4,TEA domain transcription factor 4 [Source:NCBI gene;Acc:395542],1977.5391390441898,-0.0538352096436588,0.9737352482525501,0.011559108678603337
2878386,ENSGALG00000014555,C1H12ORF57,"chromosome 1 open reading frame, human C12orf57 [Source:NCBI gene;Acc:771099]",53.094329519019006,0.132475011110639,0.9737352482525501,0.011559108678603337
2878485,ENSGALG00000012696,RANBP9,RAN binding protein 9 [Source:HGNC Symbol;Acc:HGNC:13727],1315.73055473909,0.0756113486181117,0.9737352482525501,0.011559108678603337
2878540,ENSGALG00000024034,PI4KB,phosphatidylinositol 4-kinase beta [Source:NCBI gene;Acc:100859723],25.9584857751022,-0.172712920737116,0.9737352482525501,0.011559108678603337
2878612,ENSGALG00000017017,SERPINE3,serpin family E member 3 [Source:NCBI gene;Acc:418875],15.982471938194001,0.15641906676881198,0.9738961383721371,0.011487356198366907
2878636,ENSGALG00000005886,WSCD1,WSC domain containing 1 [Source:NCBI gene;Acc:427842],100.935697085512,-0.153490982406113,0.974051952035727,0.011417878972788065
2878643,ENSGALG00000036106,SMPD1,sphingomyelin phosphodiesterase 1 [Source:NCBI gene;Acc:419077],6.88052064464867,-0.275168300627581,0.9743787923004721,0.01127217718155267
2878944,ENSGALG00000002952,NRG4,neuregulin 4 [Source:NCBI gene;Acc:415354],403.76273871233,-0.0720438476888142,0.9743787923004721,0.01127217718155267
2878960,ENSGALG00000029810,RPS19BP1,ribosomal protein S19 binding protein 1 [Source:NCBI gene;Acc:418011],694.401067960916,0.0888055485856929,0.9745377776689459,0.011201320922799865
2879000,ENSGALG00000029308,PNPLA3,patatin like phospholipase domain containing 3 [Source:NCBI gene;Acc:418233],77.07967932365631,-0.117921803224664,0.9745377776689459,0.011201320922799865
2879360,ENSGALG00000015395,CD200L,CD200 molecule-like [Source:NCBI gene;Acc:418424],30.8759211270384,0.235178376821535,0.9745377776689459,0.011201320922799865
2879362,ENSGALG00000015474,CD80,CD80 molecule [Source:NCBI gene;Acc:768950],42.77713844856,0.209758819955163,0.9745377776689459,0.011201320922799865
2879499,ENSGALG00000015490,FBXL4,F-box and leucine rich repeat protein 4 [Source:NCBI gene;Acc:421798],371.886022687445,-0.12311995969619699,0.9745377776689459,0.011201320922799865
2879595,ENSGALG00000010929,SPARCL1,SPARC like 1 [Source:NCBI gene;Acc:422586],152.922822957937,-0.0877461241210813,0.9745377776689459,0.011201320922799865
2879814,ENSGALG00000015144,ZFAND5,zinc finger AN1-type containing 5 [Source:NCBI gene;Acc:427254],2309.99373575677,0.0601187577499021,0.9745377776689459,0.011201320922799865
2879823,ENSGALG00000006697,TOLLIP,toll interacting protein [Source:NCBI gene;Acc:423099],684.9352940443711,-0.0751040978779877,0.9745377776689459,0.011201320922799865
2879944,ENSGALG00000052873,MAPKBP1,WD repeat domain 62 [Source:NCBI gene;Acc:771487],902.824147685728,0.0793617409337113,0.9745377776689459,0.011201320922799865
2880056,ENSGALG00000012526,PRPF40A,PRP40 pre-mRNA processing factor 40 homolog A (S. cerevisiae) [Source:NCBI gene;Acc:373972],3698.43269383109,-0.0485997494840595,0.9745377776689459,0.011201320922799865
2880064,ENSGALG00000005698,HIF1AN,hypoxia inducible factor 1 alpha subunit inhibitor [Source:NCBI gene;Acc:428952],602.533325575248,0.0729754171191334,0.9745377776689459,0.011201320922799865
2880609,ENSGALG00000003445,MGST3,microsomal glutathione S-transferase 3 [Source:NCBI gene;Acc:424404],3029.0066250866,0.073536622603379,0.9745377776689459,0.011201320922799865
2880774,ENSGALG00000010991,ALG6,"ALG6, alpha-1,3-glucosyltransferase [Source:NCBI gene;Acc:395078]",2379.97588212131,-0.0546554837475874,0.9745377776689459,0.011201320922799865
2880906,ENSGALG00000008480,ABCF3,ATP binding cassette subfamily F member 3 [Source:NCBI gene;Acc:424950],13.188789419356501,0.229993599096288,0.9745377776689459,0.011201320922799865
2880915,ENSGALG00000030672,TRIP4,thyroid hormone receptor interactor 4 [Source:NCBI gene;Acc:415330],65.7757406090407,0.111916088930121,0.9745377776689459,0.011201320922799865
2881335,ENSGALG00000006611,KIF7,kinesin family member 7 [Source:NCBI gene;Acc:415488],128.597436068778,0.11317614679073,0.9745377776689459,0.011201320922799865
2881438,ENSGALG00000003948,ALAS1,5'-aminolevulinate synthase 1 [Source:NCBI gene;Acc:552895],470.664320067382,0.11407432041085601,0.9745377776689459,0.011201320922799865
2881888,ENSGALG00000025864,WTIP,Wilms tumor 1 interacting protein [Source:NCBI gene;Acc:769595],32.1201608062285,-0.156891477138176,0.9745377776689459,0.011201320922799865
2882070,ENSGALG00000006462,PPP2CA,protein phosphatase 2 catalytic subunit alpha [Source:NCBI gene;Acc:416318],5240.787205247961,0.0547874849341943,0.9745377776689459,0.011201320922799865
2882784,ENSGALG00000004570,NCOA3,nuclear receptor coactivator 3 [Source:NCBI gene;Acc:419208],1593.3557122830402,0.0904576409075616,0.9745377776689459,0.011201320922799865
2883222,ENSGALG00000003369,KAT2A,lysine acetyltransferase 2A [Source:NCBI gene;Acc:374232],134.169647525756,-0.11377865790541199,0.9745377776689459,0.011201320922799865
2884918,ENSGALG00000009703,NDUFS7,NADH:ubiquinone oxidoreductase core subunit S7 [Source:NCBI gene;Acc:770724],499.182948824331,0.0828669544918709,0.9745377776689459,0.011201320922799865
2885094,ENSGALG00000002699,VAV2,vav guanine nucleotide exchange factor 2 [Source:NCBI gene;Acc:373938],199.40283330474998,0.120322326652622,0.9745476452860581,0.011196923525322132
2885289,ENSGALG00000043437,CAPZA2,capping actin protein of muscle Z-line alpha subunit 2 [Source:NCBI gene;Acc:417771],13532.6370476732,-0.0576665571101717,0.9746093918821509,0.011169407829606461
2885495,ENSGALG00000004059,LRRC49,leucine rich repeat containing 49 [Source:NCBI gene;Acc:415393],244.25013477046002,-0.0954249013158517,0.9746408883417671,0.01115537295809635
2885496,ENSGALG00000000396,METTL2B,methyltransferase like 2B [Source:NCBI gene;Acc:419948],744.134386463695,0.10411168583788902,0.9746408883417671,0.01115537295809635
2885531,ENSGALG00000000409,CHMP7,charged multivesicular body protein 7 [Source:NCBI gene;Acc:419535],1189.4454958839801,0.0828263916142733,0.9746408883417671,0.01115537295809635
2885957,ENSGALG00000030280,PABPC1,poly(A) binding protein cytoplasmic 1 [Source:NCBI gene;Acc:430997],20888.0264560691,0.0547142858014366,0.9747346771529759,0.011113583203546575
2885972,ENSGALG00000029402,AXIN1,axin 1 [Source:NCBI gene;Acc:395786],836.051356841157,-0.058489553726124,0.9747346771529759,0.011113583203546575
2886440,ENSGALG00000001067,TMEM57,transmembrane protein 57 [Source:NCBI gene;Acc:419590],2528.87493483624,0.0535460508746858,0.974931561957564,0.011025869744926203
2886622,ENSGALG00000016810,SH3RF3,SH3 domain containing ring finger 3 [Source:NCBI gene;Acc:418731],9.55486130220531,-0.20409188434651798,0.974977594573037,0.01100536447079664
2886675,ENSGALG00000011428,AZI2,5-azacytidine induced 2 [Source:NCBI gene;Acc:420660],388.266972880188,-0.0688155106591273,0.974977594573037,0.01100536447079664
2886796,ENSGALG00000011088,GSKIP,GSK3B interacting protein [Source:NCBI gene;Acc:423442],351.436477497517,0.0928275112867872,0.974977594573037,0.01100536447079664
2887124,ENSGALG00000034213,TNFRSF1B,TNF receptor superfamily member 1B [Source:NCBI gene;Acc:395083],76.15586362082409,-0.217797549730568,0.974977594573037,0.01100536447079664
2887154,ENSGALG00000027316,CRNN,cornulin [Source:NCBI gene;Acc:431307],183.148930032354,-0.0727690308809763,0.974977594573037,0.01100536447079664
2887160,ENSGALG00000014163,TTLL1,tubulin tyrosine ligase like 1 [Source:NCBI gene;Acc:418225],423.69127964015,0.0789294587912794,0.9749891487940692,0.011000217783598935
2887396,ENSGALG00000038420,HSF2,heat shock transcription factor 2 [Source:NCBI gene;Acc:421724],2162.8450969324804,0.0662783302677545,0.9750958134907329,0.010952708172359354
2887860,ENSGALG00000023379,F2RL2,coagulation factor II thrombin receptor like 2 [Source:NCBI gene;Acc:768449],81.03619731359291,-0.16170948830257903,0.9750958134907329,0.010952708172359354
2887977,ENSGALG00000036942,KCNA3,potassium voltage-gated channel subfamily A member 3 [Source:NCBI gene;Acc:404303],162.101866693829,-0.09669411593232,0.9750958134907329,0.010952708172359354
2888137,ENSGALG00000002553,PCDH1,protocadherin 1 [Source:NCBI gene;Acc:416194],115.76349753899099,-0.13085597752241002,0.975215418327141,0.010899441063316806
2888258,ENSGALG00000013940,LNX1,ligand of numb-protein X 1 [Source:NCBI gene;Acc:422752],245.448726226592,0.0892971008247495,0.9753868490435029,0.010823104215378288
2888322,ENSGALG00000013889,RNMT,RNA guanine-7 methyltransferase [Source:NCBI gene;Acc:421046],5332.75651115604,0.0506079023824939,0.9754017153475891,0.010816484990774545
2888578,ENSGALG00000017199,MAML2,mastermind like transcriptional coactivator 2 [Source:NCBI gene;Acc:428088],649.201236266493,-0.064669417120848,0.9754971795423689,0.010773981944456883
2888648,ENSGALG00000014011,LRMP,lymphoid restricted membrane protein [Source:NCBI gene;Acc:418205],6.876493195683861,0.34692148239740506,0.975534973731994,0.010757156175617856
2888652,ENSGALG00000009004,ZNF804B,zinc finger protein 804B [Source:NCBI gene;Acc:420539],62.8292679308461,-0.119617236977896,0.975534973731994,0.010757156175617856
2888656,ENSGALG00000028471,CNPY3,canopy FGF signaling regulator 3 [Source:NCBI gene;Acc:100858990],40.8488309132104,0.153310012582275,0.975534973731994,0.010757156175617856
2888657,ENSGALG00000009884,SYT14,synaptotagmin 14 [Source:NCBI gene;Acc:428566],173.847843436395,0.0945035912714202,0.975534973731994,0.010757156175617856
2888659,ENSGALG00000037545,GRIP2,glutamate receptor interacting protein 2 [Source:NCBI gene;Acc:416043],111.72487317652,-0.16387155579651003,0.975534973731994,0.010757156175617856
2888758,ENSGALG00000026038,ERI2,ERI1 exoribonuclease family member 2 [Source:NCBI gene;Acc:427000],214.34195989544602,0.11053923802615599,0.975534973731994,0.010757156175617856
2888878,ENSGALG00000009505,PNPLA8,patatin like phospholipase domain containing 8 [Source:NCBI gene;Acc:417785],1744.970240169,-0.0482326865243853,0.9755472546757821,0.010751688906179268
2889073,ENSGALG00000009322,NVL,nuclear VCP-like [Source:NCBI gene;Acc:421326],1587.8301258462802,0.0555386426178451,0.975732065292927,0.010669422640512639
2889283,ENSGALG00000001850,RARS,arginyl-tRNA synthetase [Source:NCBI gene;Acc:416168],6745.1217320913,0.0517970903737683,0.9757431343273578,0.010664495885026031
2889517,ENSGALG00000017282,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9 [Source:NCBI gene;Acc:419039],7740.32422623058,-0.0582315037978935,0.9757868862560221,0.010645022732172348
2889703,ENSGALG00000016803,ST6GAL2,"ST6 beta-galactoside alpha-2,6-sialyltransferase 2 [Source:NCBI gene;Acc:403122]",216.432756874859,-0.142132922752879,0.9758932336338209,0.010597693173482968
2889853,ENSGALG00000029583,PLBD1,phospholipase B domain containing 1 [Source:NCBI gene;Acc:417967],688.129714949545,-0.0631652456038554,0.9759171676642059,0.010587042121188614
2889888,ENSGALG00000035223,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6 [Source:NCBI gene;Acc:427897],1136.97559819233,0.14149569519486402,0.9759171676642059,0.010587042121188614
2889944,ENSGALG00000017039,STOML3,stomatin like 3 [Source:NCBI gene;Acc:428074],73.47326821979091,0.151087400698238,0.9759171676642059,0.010587042121188614
2889980,ENSGALG00000014066,TMEM126A,transmembrane protein 126A [Source:NCBI gene;Acc:426392],1431.31488404629,0.0602660054414233,0.9759171676642059,0.010587042121188614
2890008,ENSGALG00000006033,GORASP1,golgi reassembly stacking protein 1 [Source:NCBI gene;Acc:420426],1058.3330272794,-0.0829953928133883,0.9759171676642059,0.010587042121188614
2890080,ENSGALG00000013887,FAM210A,family with sequence similarity 210 member A [Source:NCBI gene;Acc:421045],1406.6150433829998,-0.0574135829872929,0.9759171676642059,0.010587042121188614
2890100,ENSGALG00000013886,LDLRAD4,low density lipoprotein receptor class A domain containing 4 [Source:NCBI gene;Acc:421044],134.876980293326,0.111516523243987,0.9759171676642059,0.010587042121188614
2890230,ENSGALG00000036938,RALYL,RALY RNA binding protein-like [Source:NCBI gene;Acc:420203],21.0093086314597,-0.24370354059562102,0.9759171676642059,0.010587042121188614
2890260,ENSGALG00000035472,ZNF292,zinc finger protein 292 [Source:NCBI gene;Acc:421828],3174.64046406168,0.0544142639938242,0.9759171676642059,0.010587042121188614
2890320,ENSGALG00000011221,GPAT3,glycerol-3-phosphate acyltransferase 3 [Source:NCBI gene;Acc:422610],874.288144897886,0.0676757503993557,0.9759171676642059,0.010587042121188614
2890476,ENSGALG00000005284,LRRC39,leucine rich repeat containing 39 [Source:NCBI gene;Acc:424469],83.9495156713367,-0.10150527267345098,0.9759171676642059,0.010587042121188614
2890477,ENSGALG00000002612,U2SURP,U2 snRNP associated SURP domain containing [Source:NCBI gene;Acc:424773],7605.208365943491,-0.081862565976646,0.9759171676642059,0.010587042121188614
2890522,ENSGALG00000004476,SEMA3G,semaphorin 3G [Source:NCBI gene;Acc:415945],14.358405077295401,-0.237514310463416,0.9759171676642059,0.010587042121188614
2890678,ENSGALG00000039208,PHF2,PHD finger protein 2 [Source:NCBI gene;Acc:415981],298.687687751484,-0.0829777731468998,0.9759171676642059,0.010587042121188614
2890885,ENSGALG00000028876,SNN,stannin [Source:NCBI gene;Acc:416429],1306.4216677985,0.0816709331001908,0.9759171676642059,0.010587042121188614
2890920,ENSGALG00000004929,GID4,GID complex subunit 4 homolog [Source:NCBI gene;Acc:416512],36.2216652485128,0.124391344235652,0.9759171676642059,0.010587042121188614
2890932,ENSGALG00000024449,RAMP2,receptor activity modifying protein 2 [Source:NCBI gene;Acc:420022],8.104087231663849,-0.285179487883348,0.9759171676642059,0.010587042121188614
2891712,ENSGALG00000041911,AAK1,AP2 associated kinase 1 [Source:NCBI gene;Acc:419512],78.6263657634797,-0.13922599219508303,0.9759171676642059,0.010587042121188614
2891844,ENSGALG00000036876,TMEM230,transmembrane protein 230 [Source:NCBI gene;Acc:419518],1115.33089492783,0.0831010680046841,0.9759171676642059,0.010587042121188614
2892036,ENSGALG00000010103,FBXW7,F-box and WD repeat domain containing 7 [Source:NCBI gene;Acc:422481],882.6655669816009,-0.0505180503403977,0.9760344848988891,0.010534837726013642
2893328,ENSGALG00000035773,PIK3C3,phosphatidylinositol 3-kinase catalytic subunit type 3 [Source:NCBI gene;Acc:100857877],1361.36915169496,-0.0915511580389105,0.9760344848988891,0.010534837726013642
2894241,ENSGALG00000005043,ACACB,acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85],5.92112278241803,-0.341055109890019,0.9760344848988891,0.010534837726013642
2894381,ENSGALG00000006175,DPEP1,dipeptidase 1 (renal) [Source:NCBI gene;Acc:415842],4.863194867884309,0.369530278327856,0.9761225229888791,0.010495666228484085
2895071,ENSGALG00000011325,NDUFA12,NADH:ubiquinone oxidoreductase subunit A12 [Source:NCBI gene;Acc:417907],5566.880240251071,0.0520440882669991,0.976137852515678,0.010488845899615464
2895227,ENSGALG00000016618,PNPLA4,patatin like phospholipase domain containing 4 [Source:NCBI gene;Acc:418653],137.638049833386,-0.0995689852397703,0.976137852515678,0.010488845899615464
2895383,ENSGALG00000037697,LAMP1,lysosomal associated membrane protein 1 [Source:NCBI gene;Acc:396220],4632.08811999263,0.0794353294135616,0.976137852515678,0.010488845899615464
2896034,ENSGALG00000015119,SS18,"SS18, nBAF chromatin remodeling complex subunit [Source:NCBI gene;Acc:421085]",3849.15635120996,0.0496468280923377,0.976137852515678,0.010488845899615464
2896293,ENSGALG00000030730,NOL6,nucleolar protein 6 [Source:NCBI gene;Acc:100858366],1523.17556076638,0.0552336781248091,0.976137852515678,0.010488845899615464
2896502,ENSGALG00000041955,LRRC56,leucine rich repeat containing 56 [Source:NCBI gene;Acc:771467],9.43568297731175,-0.33797778950726004,0.976137852515678,0.010488845899615464
2896503,ENSGALG00000005509,DPYD,dihydropyrimidine dehydrogenase [Source:NCBI gene;Acc:429083],915.271164742846,0.118129753410486,0.976137852515678,0.010488845899615464
2896735,ENSGALG00000006691,ARPC4,actin related protein 2/3 complex subunit 4 [Source:NCBI gene;Acc:416051],1308.6036050024,0.139601222110661,0.976137852515678,0.010488845899615464
2896915,ENSGALG00000006474,SKP1,S-phase kinase-associated protein 1 [Source:NCBI gene;Acc:416319],20382.2052918628,-0.0658679095800754,0.976137852515678,0.010488845899615464
2897153,ENSGALG00000006876,CTSA,cathepsin A [Source:NCBI gene;Acc:428163],751.659956263998,-0.0600817017277209,0.976137852515678,0.010488845899615464
2897189,ENSGALG00000002489,PPP1R26,protein phosphatase 1 regulatory subunit 26 [Source:HGNC Symbol;Acc:HGNC:29089],734.846378482977,0.0677873838233476,0.976137852515678,0.010488845899615464
2897201,ENSGALG00000032619,SYPL2,synaptophysin like 2 [Source:NCBI gene;Acc:100858920],6.56554201235428,-0.228149362057572,0.976137852515678,0.010488845899615464
2897233,ENSGALG00000028696,FTL,"ferritin, light polypeptide [Source:NCBI gene;Acc:378899]",59.335964654098206,0.130171929738565,0.976238620131173,0.010444015591510413
2897268,ENSGALG00000017104,CDK8,cyclin dependent kinase 8 [Source:NCBI gene;Acc:428080],1245.30121496055,0.0543883640012292,0.976301023918519,0.01041625521226684
2897426,ENSGALG00000017287,FGF6,fibroblast growth factor 6 [Source:NCBI gene;Acc:768907],6.364110427465691,0.296697851497732,0.9763365635622808,0.010400446163751931
2897475,ENSGALG00000047542,COA4,cytochrome c oxidase assembly factor 4 homolog [Source:HGNC Symbol;Acc:HGNC:24604],54.6690478952664,-0.115614769764596,0.9763365635622808,0.010400446163751931
2897502,ENSGALG00000042534,NFATC1,nuclear factor of activated T-cells 1 [Source:NCBI gene;Acc:420815],52.9996153171976,-0.13789541356090199,0.9763365635622808,0.010400446163751931
2897886,ENSGALG00000011005,KCNK1,potassium two pore domain channel subfamily K member 7 [Source:NCBI gene;Acc:421519],270.897415017037,-0.0715709752544449,0.9763365635622808,0.010400446163751931
2898153,ENSGALG00000038775,SPON1,spondin 1 [Source:NCBI gene;Acc:395657],946.6268301523511,-0.0769175178850366,0.9763365635622808,0.010400446163751931
2898183,ENSGALG00000054428,XXYLT1,xyloside xylosyltransferase 1 [Source:NCBI gene;Acc:424896],114.05552956775401,0.0766003719476597,0.9763365635622808,0.010400446163751931
2898239,ENSGALG00000006376,TMC3,transmembrane channel like 3 [Source:NCBI gene;Acc:415470],66.1603115391449,0.105985021098806,0.9763365635622808,0.010400446163751931
2898245,ENSGALG00000038684,EEFSEC,"eukaryotic elongation factor, selenocysteine-tRNA specific [Source:NCBI gene;Acc:416021]",405.92969939302003,-0.0795106872166755,0.9763365635622808,0.010400446163751931
2898350,ENSGALG00000007272,RNF166,ring finger protein 166 [Source:NCBI gene;Acc:425360],606.0891792138481,-0.0886976273518071,0.9763365635622808,0.010400446163751931
2898362,ENSGALG00000005293,GNG13,G protein subunit gamma 13 [Source:NCBI gene;Acc:771014],29.964647599542605,-0.150588261586417,0.9763365635622808,0.010400446163751931
2898425,ENSGALG00000035111,PDRG1,p53 and DNA damage regulated 1 [Source:NCBI gene;Acc:771852],114.44660232396099,0.07969277683932902,0.9763365635622808,0.010400446163751931
