,Area,Mean,Image,Date,Treatment,Explant,FOV,Channel,ROI,ROI_ID
129,558.498,851.221,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0668-0709,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0668-0709
130,217.796,264.373,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0576-0771,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0576-0771
131,243.069,296.616,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0573-0837,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0573-0837
132,393.154,410.592,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0648-0818,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0648-0818
133,134.349,1283.058,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0135-0189,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0135-0189
134,163.198,2495.76,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity,20221001,ControlMO,Explant2,FOV3,Ceramide,0003-0109-0172,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV3_Intensity_0003-0109-0172
31,190.497,788.107,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0371-0864,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0371-0864
32,430.109,1946.688,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0406-0914,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0406-0914
33,239.016,601.867,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0375-0830,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0375-0830
34,350.238,1245.411,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0359-0717,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0359-0717
35,406.744,807.159,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0413-0580,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0413-0580
36,243.784,657.141,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0448-0450,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0448-0450
37,393.869,1054.167,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0511-0386,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0511-0386
38,286.223,1134.341,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0560-0343,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0560-0343
39,522.973,1056.227,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0661-0288,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0661-0288
40,364.901,650.847,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0590-0446,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0590-0446
41,207.425,1005.1,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0854-0276,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0854-0276
42,442.984,1033.23,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0778-0144,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0778-0144
43,347.854,496.608,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0315-0166,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0315-0166
44,287.296,736.941,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity,20221001,SMPD3MO,Explant2,FOV2,Ceramide,0004-0088-0939,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV2_Intensity_0004-0088-0939
69,795.606,1547.102,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0603-0253,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0603-0253
70,643.137,1037.957,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0481-0381,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0481-0381
71,440.361,1839.013,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0417-0170,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0417-0170
72,323.059,2426.005,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0398-0209,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0398-0209
73,491.025,2258.343,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0243-0310,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0243-0310
74,295.283,1065.165,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0184-0390,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0184-0390
75,222.088,1130.228,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0004-0214-0362,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0214-0362
76,346.543,845.736,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0627-0676,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0627-0676
77,172.258,860.422,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0971-0409,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0971-0409
78,319.721,2316.072,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0903-0524,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0903-0524
79,323.893,2198.727,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0940-0539,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0940-0539
80,373.484,1517.13,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0971-0608,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0971-0608
81,455.501,1676.748,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0092-0102,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0092-0102
82,367.643,802.428,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0110-0050,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0110-0050
83,282.289,672.429,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0093-0155,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0093-0155
84,257.255,414.633,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0106-0642,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0106-0642
85,328.542,727.39,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0250-0571,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0250-0571
86,217.319,888.666,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0212-0567,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0212-0567
87,296.832,735.534,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0074-0581,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0074-0581
88,307.561,382.857,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0034-0664,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0034-0664
89,256.063,553.26,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0221-0693,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0221-0693
90,316.502,644.844,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0199-0758,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0199-0758
91,150.324,625.72,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0374-0927,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0374-0927
92,387.909,706.485,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0363-0825,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0363-0825
93,284.196,386.613,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0270-0726,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0270-0726
94,365.02,676.726,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0308-0759,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0308-0759
95,359.298,417.916,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0394-0764,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0394-0764
96,288.011,553.373,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0457-0843,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0457-0843
97,256.54,710.599,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0420-0664,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0420-0664
98,537.279,659.831,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0604-0922,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0604-0922
99,276.805,445.361,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0564-0897,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0564-0897
100,383.379,754.223,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0550-0965,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0550-0965
101,289.799,621.94,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant1,FOV1,Ceramide,0003-0792-0862,20221001_SMPD3MO_Explant1_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0003-0792-0862
53,450.017,7575.939,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0226-0904,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0226-0904
54,468.256,2032.401,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0374-0300,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0374-0300
55,300.17,2342.368,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0422-0305,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0422-0305
56,506.284,3299.708,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0402-0363,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0402-0363
57,221.253,1531.162,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0502-0279,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0502-0279
58,228.048,2365.196,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0488-0327,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0488-0327
59,219.942,1817.752,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0560-0119,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0560-0119
60,122.428,1416.555,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0584-0140,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0584-0140
61,159.503,1747.898,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0507-0128,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0507-0128
62,382.425,1183.636,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0575-0533,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0575-0533
63,201.465,3387.312,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0509-0428,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0509-0428
64,321.747,2606.943,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0487-0404,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0487-0404
65,141.979,1081.818,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0885-0228,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0885-0228
66,159.384,1761.032,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0003-0863-0209,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0003-0863-0209
67,286.819,311.34,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0733-0524,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0733-0524
68,279.309,929.853,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0729-0375,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0729-0375
69,235.32,322.324,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0666-0610,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0666-0610
70,272.514,305.117,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0556-0705,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0556-0705
71,220.181,524.861,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0499-0840,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0499-0840
72,367.405,664.796,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0460-0752,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0460-0752
73,194.908,1344.678,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0451-0737,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0451-0737
74,291.349,617.894,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0924-0301,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0924-0301
75,289.799,779.648,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0806-0451,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0806-0451
76,440.242,491.434,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0878-0516,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0878-0516
77,293.971,544.987,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant2,FOV4,Ceramide,0001-0870-0580,20221001_ControlMO_Explant2_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0001-0870-0580
31,460.627,930.263,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0854-0625,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0854-0625
32,618.222,970.188,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0863-0572,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0863-0572
33,214.339,1339.673,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0581-0799,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0581-0799
34,294.091,1110.128,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0659-0655,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0659-0655
35,222.803,1469.936,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0611-0627,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0611-0627
36,306.25,1054.878,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0605-0548,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0605-0548
37,304.104,1417.279,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0538-0544,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0538-0544
38,345.589,2222.187,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0602-0452,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0602-0452
39,272.156,1644.736,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0812-0503,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0812-0503
40,182.868,1859.941,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0840-0512,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0840-0512
41,501.516,1220.186,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0521-0363,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0521-0363
42,447.156,1241.554,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0438-0572,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0438-0572
43,251.89,1313.226,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0424-0482,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0424-0482
44,356.437,920.147,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity,20221001,ControlMO,Explant1,FOV4,Ceramide,0004-0247-0481,20221001_ControlMO_Explant1_RFP;TPMT;PMGFP;Cer_FOV4_Intensity_0004-0247-0481
19,383.021,542.337,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant2,FOV1,Ceramide,0004-0133-0481,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0133-0481
20,470.402,793.293,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant2,FOV1,Ceramide,0004-0167-0477,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0167-0477
21,464.561,679.78,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity,20221001,SMPD3MO,Explant2,FOV1,Ceramide,0004-0159-0387,20221001_SMPD3MO_Explant2_RFP;TPMT;PMGFP;Cer_FOV1_Intensity_0004-0159-0387
